序号,红1,红2,红3,红4,红5,蓝1,蓝2
872,4,6,14,25,33,8,9
873,1,3,7,8,23,2,12
874,1,2,6,8,16,1,12
875,4,5,13,31,35,3,10
876,4,5,7,10,27,3,5
877,2,14,20,23,30,7,12
878,2,10,14,19,23,2,10
879,2,12,13,17,23,10,11
880,8,13,17,21,27,1,12
881,7,8,9,11,12,5,12
882,2,7,11,17,24,10,11
883,2,4,9,11,13,1,12
884,2,6,9,16,17,3,11
885,5,7,8,11,33,5,11
886,4,15,27,34,35,5,9
887,2,5,8,10,13,1,7
888,4,5,8,15,22,2,8
889,3,13,15,23,32,3,10
890,3,4,13,19,20,7,11
891,8,11,19,22,28,2,3
892,5,23,27,30,31,2,12
893,3,5,15,19,26,2,9
894,5,10,15,16,23,1,8
895,4,9,14,19,31,3,8
896,2,10,14,16,19,7,8
897,12,14,15,16,25,11,12
898,4,7,23,24,29,5,7
899,8,12,15,17,21,1,3
900,6,7,8,17,21,7,12
901,5,7,9,10,18,6,7
902,1,6,7,10,21,5,8
903,7,9,11,12,24,3,4
904,3,4,21,32,33,5,12
905,5,6,7,21,29,6,7
906,1,5,6,8,21,5,8
907,1,2,6,8,15,8,9
908,3,6,15,22,29,9,12
909,2,5,6,15,19,6,10
910,6,15,16,25,26,8,9
911,2,3,9,17,22,7,9
912,3,5,6,9,14,3,7
913,6,10,11,16,34,4,9
914,4,10,12,22,25,2,8
915,1,7,17,18,22,3,12
916,1,13,16,23,30,9,11
917,2,8,10,14,20,11,12
918,8,10,11,19,20,8,10
919,1,3,4,18,19,1,9
920,4,10,16,18,19,8,11
921,6,7,19,22,23,2,12
922,6,13,15,19,24,5,7
923,6,8,12,13,25,10,11
924,5,6,7,8,27,2,4
925,4,6,8,12,24,3,7
926,4,6,8,13,19,5,6
927,3,4,5,7,15,1,5
928,3,7,13,21,27,11,12
929,2,7,11,14,22,9,12
930,7,14,15,22,25,7,8
931,1,2,7,16,19,9,11
932,2,7,8,16,19,7,10
933,2,4,7,20,26,2,11
934,2,9,14,18,31,1,7
935,3,5,12,24,28,1,8
936,4,15,19,20,32,5,12
937,1,3,5,15,32,1,8
938,3,5,9,12,21,8,9
939,1,8,9,15,29,6,7
940,19,23,26,27,30,1,6
941,9,14,15,29,35,8,9
942,8,17,18,22,34,1,6
943,2,4,5,15,30,11,12
944,1,4,5,6,8,3,12
945,1,3,7,17,34,6,12
946,1,3,7,13,18,6,12
947,12,18,20,33,34,2,8
948,13,15,21,26,32,7,12
949,3,5,9,10,12,1,11
950,6,9,10,12,24,3,4
951,6,8,11,20,28,5,12
952,2,4,8,17,24,3,7
953,4,8,9,10,13,10,12
954,2,6,18,30,33,7,10
955,4,9,13,24,29,3,12
956,4,9,12,18,30,4,9
957,4,7,14,16,24,3,10
958,4,7,13,14,15,11,12
959,2,18,19,23,25,9,11
960,12,13,14,16,25,8,12
961,7,8,12,25,32,7,10
962,8,12,23,31,33,6,7
963,2,9,13,18,35,3,9
964,3,13,18,24,33,4,9
965,2,14,15,18,21,10,11
966,6,11,21,22,33,1,2
967,3,11,14,24,26,2,10
968,1,3,11,18,31,3,8
969,2,4,7,12,16,2,12
970,2,7,8,15,17,4,5
971,5,7,13,26,27,2,11
972,5,7,9,13,19,5,8
973,6,16,18,24,29,3,9
974,12,13,16,18,24,6,9
975,3,5,24,30,32,5,9
976,2,9,15,18,23,2,8
977,4,6,12,13,23,7,12
978,3,7,15,21,35,1,11
979,2,4,6,10,17,2,3
980,6,7,28,31,33,2,11
981,4,6,9,14,15,6,10
982,4,6,8,10,11,2,4
983,4,5,6,7,8,2,10
984,4,6,7,8,26,2,8
985,6,7,8,9,11,5,10
986,1,2,6,8,13,5,6
987,2,3,6,13,27,1,12
988,3,23,25,26,31,1,6
989,3,9,19,24,31,8,9
990,1,6,9,22,35,1,12
991,3,6,7,9,14,5,8
992,4,13,19,24,26,9,12
993,4,5,17,23,31,5,7
994,4,5,9,13,31,3,10
995,4,5,9,14,20,3,5
996,4,6,9,10,11,5,6
997,1,7,9,14,19,5,6
998,10,12,23,26,34,2,8
999,10,15,18,23,26,4,6
1000,2,15,17,21,22,1,3
1001,4,8,12,18,35,7,12
1002,4,7,9,15,20,10,11
1003,2,8,11,14,18,9,12
1004,1,3,5,6,8,4,8
1005,1,3,5,6,8,9,11
1006,8,10,20,33,34,2,8
1007,11,18,19,20,29,2,10
1008,3,10,15,26,30,4,9
1009,9,12,23,34,35,1,9
1010,7,8,9,10,21,5,8
1011,1,6,10,13,17,7,11
1012,12,14,16,19,31,6,12
1013,1,4,5,21,25,5,10
1014,4,5,7,8,13,3,5
1015,4,5,7,8,28,5,9
1016,2,6,10,14,16,1,2
1017,1,2,6,10,14,8,9
1018,2,3,8,9,13,5,6
1019,6,8,9,17,30,7,9
1020,13,14,15,21,26,6,12
1021,12,15,16,21,23,7,12
1022,2,4,7,9,11,9,12
1023,4,6,7,11,14,6,8
1024,2,10,12,19,25,2,10
1025,7,9,13,14,32,2,5
1026,2,3,8,9,17,7,9
1027,2,8,12,20,25,5,6
1028,1,3,8,14,20,6,12
1029,1,6,8,12,34,2,9
1030,5,6,10,15,25,6,10
1031,5,7,15,31,33,5,11
1032,1,3,7,16,32,1,8
1033,6,10,15,23,34,6,12
1034,3,22,28,29,33,9,11
1035,3,8,12,15,26,1,6
1036,5,7,14,18,22,6,11
1037,3,5,7,11,14,6,9
1038,6,7,11,19,22,2,9
1039,11,15,22,23,33,2,12
1040,9,10,11,15,20,11,12
1041,10,11,19,20,26,5,8
1042,2,9,13,15,31,2,3
1043,2,8,18,23,26,9,12
1044,4,9,18,29,30,7,12
1045,2,14,17,19,22,3,8
1046,9,13,18,32,35,3,9
1047,3,13,18,25,32,6,9
1048,2,4,5,24,33,4,7
1049,4,7,14,15,19,7,8
1050,12,15,19,22,27,5,12
1051,3,8,9,12,21,8,9
1052,3,4,8,9,20,7,12
1053,1,3,14,15,29,8,10
1054,3,7,9,14,17,10,12
1055,3,5,8,12,19,1,3
1056,5,6,8,10,12,1,4
1057,5,8,9,10,20,1,8
1058,5,8,9,10,15,7,11
1059,4,5,11,22,33,6,10
1060,4,5,7,10,11,8,10
1061,3,5,16,18,23,1,8
1062,3,5,10,15,19,8,9
1063,3,5,16,23,25,2,12
1064,4,12,13,16,32,1,12
1065,7,11,14,20,33,6,7
1066,5,7,8,16,24,9,10
1067,4,12,14,24,32,4,9
1068,3,4,5,10,13,3,9
1069,1,4,7,12,14,7,10
1070,1,3,4,5,12,1,9
1071,2,5,11,13,15,1,3
1072,7,8,11,13,21,5,11
1073,4,6,8,21,24,8,9
1074,2,6,12,20,21,3,7
1075,2,5,12,14,24,3,10
1076,4,7,8,14,16,3,7
1077,2,16,19,24,27,9,11
1078,1,8,14,32,35,5,8
1079,1,6,14,23,26,1,2
1080,5,7,15,24,25,10,12
1081,2,4,5,6,9,1,4
1082,2,4,6,8,13,4,8
1083,2,5,8,18,21,1,6
1084,3,9,11,15,19,9,11
1085,3,9,11,14,24,4,7
1086,3,5,12,25,28,4,12
1087,12,18,20,21,30,8,11
1088,3,13,14,15,25,8,9
1089,4,6,14,23,32,3,10
1090,2,8,14,20,22,7,10
1091,2,8,12,14,25,4,9
1092,1,6,13,19,32,5,6
1093,1,3,4,7,18,6,12
1094,3,5,7,8,13,5,9
1095,5,7,8,10,31,1,3
1096,2,3,9,10,20,2,9
1097,3,9,20,21,32,7,11
1098,9,10,13,14,32,10,12
1099,14,15,17,18,21,4,8
1100,1,2,8,25,31,7,11
1101,2,7,8,10,14,7,8
1102,4,8,13,19,21,3,11
1103,5,12,13,16,19,1,12
1104,1,6,15,16,20,1,6
1105,1,2,7,19,23,9,11
1106,2,8,11,12,14,1,9
1107,4,9,17,22,26,7,9
1108,8,14,22,32,33,11,12
1109,3,5,10,14,20,11,12
1110,1,3,6,8,11,6,8
1111,1,2,6,11,18,3,8
1112,9,10,11,12,13,1,12
1113,9,16,18,26,32,6,9
1114,10,11,12,20,34,8,9
1115,4,9,11,20,24,1,9
1116,9,11,12,21,24,3,10
1117,2,5,7,11,12,3,4
1118,2,4,7,21,32,11,12
1119,3,4,13,20,25,1,2
1120,1,4,5,11,13,3,4
1121,4,6,9,11,33,3,12
1122,6,14,23,26,33,7,8
1123,6,14,16,18,30,1,5
1124,3,4,5,19,27,5,9
1125,4,5,7,9,10,3,6
1126,1,2,3,6,8,2,5
1127,2,4,5,10,15,4,7
1128,2,3,6,27,32,4,11
1129,1,7,12,14,28,6,12
1130,8,12,13,19,27,1,2
1131,7,19,20,22,31,5,6
1132,2,8,12,14,25,1,11
1133,3,7,8,10,14,1,3
1134,3,4,11,15,31,7,10
1135,6,7,13,16,17,3,10
1136,5,10,23,26,32,1,7
1137,4,15,18,19,29,10,11
1138,6,10,13,19,29,2,6
1139,5,6,7,21,23,7,11
1140,4,6,7,21,23,8,11
1141,1,3,9,12,15,2,12
1142,1,3,7,12,14,11,12
1143,7,8,9,19,20,5,6
1144,8,9,12,13,30,5,8
1145,2,3,9,13,19,5,11
1146,2,3,4,7,9,1,8
1147,1,5,20,21,31,5,8
1148,7,9,11,12,33,3,4
1149,6,8,13,19,29,7,12
1150,6,8,12,19,31,6,11
1151,7,8,13,23,34,4,11
1152,3,12,17,25,28,7,10
1153,2,4,7,9,16,7,11
1154,3,7,9,10,11,2,12
1155,2,18,23,31,35,3,10
1156,2,4,5,9,17,3,7
1157,3,8,20,21,24,7,9
1158,11,12,20,21,33,2,10
1159,1,7,17,18,30,3,12
1160,5,6,8,18,32,5,8
1161,1,13,14,15,21,11,12
1162,3,10,22,24,30,8,12
1163,3,10,13,22,32,7,11
1164,8,9,12,13,15,1,3
1165,8,9,10,12,15,7,11
1166,4,5,6,7,9,8,9
1167,1,4,9,11,22,3,4
1168,2,12,13,25,26,6,12
1169,13,16,23,30,34,6,9
1170,1,6,7,8,25,2,11
1171,4,5,6,15,16,2,3
1172,5,6,7,8,21,6,10
1173,2,5,6,8,9,5,12
1174,14,15,17,28,33,2,8
1175,13,16,17,23,30,5,9
1176,5,6,16,19,24,6,9
1177,3,7,12,13,15,1,3
1178,1,4,13,25,35,2,5
1179,1,4,5,12,24,5,6
1180,3,5,6,19,25,3,5
1181,7,9,11,12,16,4,10
1182,2,18,26,27,32,1,11
1183,8,9,12,13,15,3,8
1184,1,9,10,12,13,2,8
1185,7,16,18,22,33,9,11
1186,2,3,9,14,25,9,11
1187,2,8,12,13,14,7,9
1188,3,6,13,14,32,3,9
1189,3,4,7,11,30,5,9
1190,1,3,4,7,9,5,6
1191,7,9,16,21,23,7,11
1192,6,18,20,26,32,4,6
1193,3,7,20,21,31,7,11
1194,9,20,21,26,31,2,12
1195,1,11,12,13,16,2,12
1196,7,12,13,14,35,1,6
1197,6,9,18,20,21,3,4
1198,14,15,19,24,31,8,10
1199,3,9,20,21,22,7,12
1200,3,4,8,9,20,7,8
1201,5,6,9,17,30,8,9
1202,6,20,22,31,35,1,12
1203,8,14,21,23,31,5,7
1204,5,11,17,32,35,3,10
1205,1,2,19,23,31,3,11
1206,5,7,10,15,31,5,11
1207,5,7,15,17,31,4,10
1208,1,3,4,13,18,4,7
1209,2,3,4,5,13,6,9
1210,3,8,9,13,28,8,11
1211,5,9,12,19,26,1,6
1212,7,8,15,16,18,6,8
1213,6,10,11,13,21,5,11
1214,1,22,23,25,35,10,11
1215,3,4,7,15,31,1,12
1216,3,13,23,24,33,2,12
1217,7,11,15,22,23,3,11
1218,1,4,7,14,20,3,4
1219,1,4,5,12,14,4,9
1220,2,5,6,8,11,1,5
1221,2,4,5,8,14,1,4
1222,4,8,22,25,27,2,10
1223,11,12,24,31,35,7,12
1224,4,27,33,34,35,7,12
1225,1,3,25,28,34,6,10
1226,3,8,11,15,17,9,11
1227,2,3,5,16,24,4,6
1228,8,9,12,34,35,1,9
1229,8,9,10,16,23,5,8
1230,1,2,6,8,18,7,10
1231,4,6,8,14,30,3,10
1232,1,2,7,8,18,5,8
1233,1,2,7,8,14,8,10
1234,2,10,15,26,30,4,12
1235,3,14,17,19,22,3,8
1236,7,8,10,14,22,1,3
1237,3,8,9,18,27,3,9
1238,5,7,14,16,18,5,6
1239,3,5,7,11,18,6,11
1240,1,3,6,7,9,2,12
1241,3,6,7,10,11,1,6
1242,5,14,22,28,29,9,11
1243,3,12,22,24,25,1,3
1244,3,12,26,29,35,1,6
1245,2,3,9,19,24,4,7
1246,2,4,5,15,34,1,4
1247,1,4,5,6,25,5,10
1248,2,10,11,21,35,6,7
1249,1,3,7,9,11,7,9
1250,5,6,8,18,32,8,11
1251,7,9,14,15,19,10,12
1252,3,4,7,17,21,7,12
1253,2,8,10,11,14,5,12
1254,2,3,6,11,14,8,10
1255,3,4,5,6,12,1,9
1256,5,8,9,20,26,4,7
1257,4,7,17,18,34,1,7
1258,9,14,15,17,24,10,12
1259,6,7,16,21,23,7,12
1260,4,5,6,10,12,8,9
1261,5,6,7,14,23,9,10
1262,3,4,5,7,15,8,10
1263,4,10,14,21,27,10,12
1264,9,13,15,16,23,1,3
1265,4,7,9,23,30,6,9
1266,4,7,8,14,16,2,8
1267,4,5,6,8,14,3,7
1268,3,6,7,11,30,4,9
1269,3,10,15,18,22,2,9
1270,4,5,9,10,11,1,12
1271,4,5,6,10,14,8,9
1272,1,6,7,13,28,2,10
1273,6,13,14,15,32,6,12
1274,3,16,17,24,34,2,12
1275,4,7,9,10,21,5,8
1276,3,5,8,12,20,5,6
1277,2,5,8,12,34,5,9
1278,3,4,12,15,28,5,9
1279,3,4,5,12,13,1,7
1280,2,7,9,13,34,1,6
1281,3,9,10,13,23,2,5
1282,3,14,20,22,25,7,9
1283,2,8,13,14,20,1,2
1284,4,5,6,9,11,4,11
1285,1,4,5,6,10,7,10
1286,3,4,7,17,29,5,7
1287,4,5,9,17,32,6,9
1288,9,13,17,18,30,5,6
1289,2,4,5,18,23,3,10
1290,8,12,16,29,32,11,12
1291,4,8,16,21,26,2,9
1292,4,6,9,10,14,3,10
1293,5,6,9,11,14,3,4
1294,2,8,10,18,35,8,11
1295,2,9,12,15,19,2,10
1296,2,3,7,21,26,1,11
1297,2,11,14,23,26,8,9
1298,2,5,8,9,11,2,8
1299,6,7,8,11,35,3,4
1300,1,7,9,11,22,2,5
1301,6,7,9,22,35,1,12
1302,8,12,14,25,29,9,11
1303,2,8,9,12,17,7,9
1304,4,8,11,12,14,1,9
1305,3,4,5,12,19,1,12
1306,4,12,16,23,32,5,9
1307,6,7,14,21,22,1,2
1308,1,6,7,21,34,9,11
1309,1,3,15,21,26,4,9
1310,3,8,14,20,33,1,2
1311,11,14,19,20,24,6,12
1312,10,11,12,13,14,7,12
1313,3,10,16,25,34,1,12
1314,3,5,23,24,33,1,7
1315,2,4,6,7,32,9,12
1316,2,4,6,9,11,3,12
1317,1,3,5,11,16,5,8
1318,3,5,8,16,18,1,8
1319,3,5,9,10,15,8,9
1320,3,5,9,24,29,8,9
1321,6,7,9,14,35,3,10
1322,5,8,9,10,14,7,12
1323,2,5,6,7,8,2,3
1324,4,5,8,18,23,9,12
1325,2,16,19,24,27,8,11
1326,3,14,19,30,31,8,9
1327,7,23,25,26,31,1,9
1328,9,11,13,14,32,2,5
1329,4,5,18,23,26,1,8
1330,3,5,16,29,33,4,7
1331,1,3,7,9,13,6,12
1332,7,9,10,24,34,2,5
1333,1,9,20,24,35,1,5
1334,13,20,22,25,35,1,2
1335,1,4,13,14,34,9,10
1336,3,4,8,27,32,11,12
1337,3,6,10,12,25,5,8
1338,7,8,9,13,14,7,10
1339,4,6,16,19,26,6,10
1340,5,7,13,16,19,2,8
1341,1,4,7,9,30,5,6
1342,1,2,4,7,12,5,12
1343,1,4,14,15,28,2,7
1344,1,10,14,15,19,6,9
1345,3,12,15,16,24,7,12
1346,1,3,12,15,29,11,12
1347,2,4,7,8,13,2,5
1348,7,9,10,11,29,1,7
1349,1,2,3,5,21,1,8
1350,2,5,6,10,11,5,8
1351,2,4,5,6,9,1,2
1352,2,4,5,6,9,3,8
1353,2,8,13,18,23,3,9
1354,5,8,13,17,32,10,12
1355,5,17,27,30,32,4,11
1356,2,3,6,15,16,2,5
1357,7,8,20,31,32,3,7
1358,3,9,20,23,33,4,11
1359,4,6,7,10,26,6,12
1360,1,17,23,26,35,8,11
1361,16,17,19,20,29,3,10
1362,6,7,13,22,31,5,6
1363,1,2,12,14,31,1,2
1364,2,6,10,13,26,7,11
1365,4,7,8,11,12,1,9
1366,7,8,14,15,25,7,9
1367,3,9,18,29,30,7,12
1368,7,10,22,23,27,9,12
1369,3,5,6,7,15,1,5
1370,1,8,13,20,28,2,10
1371,1,17,23,26,35,4,8
1372,4,8,10,12,22,11,12
1373,4,6,8,12,16,2,4
1374,1,3,15,17,34,11,12
1375,7,9,11,12,35,2,4
1376,5,6,7,9,22,10,11
1377,4,5,6,7,9,1,6
1378,3,4,5,25,27,2,8
1379,3,5,8,16,35,11,12
1380,1,14,20,24,35,1,7
1381,1,9,11,20,22,2,5
1382,1,9,11,22,23,3,12
1383,6,9,24,25,33,10,11
1384,4,5,7,8,28,3,6
1385,5,7,8,10,29,1,9
1386,5,7,8,9,11,9,12
1387,8,9,11,31,35,4,10
1388,11,12,24,27,31,2,12
1389,4,6,7,11,34,9,12
1390,2,5,9,15,32,10,12
1391,5,7,13,17,28,3,5
1392,3,8,20,31,32,3,7
1393,8,19,20,29,31,3,7
1394,3,4,5,7,9,1,10
1395,3,7,9,25,35,1,10
1396,4,6,8,14,30,5,10
1397,3,7,12,19,35,1,3
1398,5,9,10,14,35,7,12
1399,4,8,12,18,35,5,12
1400,2,4,6,7,8,7,12
1401,3,4,7,9,17,2,4
1402,3,5,8,9,14,2,4
1403,1,2,5,8,34,11,12
1404,6,16,19,24,25,6,10
1405,2,7,8,18,21,9,11
1406,1,2,6,22,28,2,10
1407,5,6,12,18,20,7,8
1408,4,5,13,18,20,4,6
1409,4,5,6,21,35,6,7
1410,8,10,11,14,34,3,7
1411,2,4,14,21,23,8,9
1412,1,3,5,9,21,10,12
1413,6,9,18,24,33,2,11
1414,3,5,6,26,32,4,6
1415,1,4,7,14,20,3,9
1416,5,8,9,10,14,7,10
1417,2,4,5,13,22,3,9
1418,7,9,18,26,35,1,6
1419,8,12,13,14,23,1,6
1420,3,5,9,24,29,9,12
1421,4,5,8,9,31,8,9
1422,2,5,10,23,27,1,7
1423,3,5,6,23,31,5,8
1424,5,7,8,12,19,6,12
1425,2,3,14,15,25,5,7
1426,3,7,14,21,22,2,11
1427,6,9,20,23,29,4,11
1428,3,4,6,12,14,8,12
1429,3,4,5,14,19,2,9
1430,2,4,5,9,10,6,9
1431,4,5,9,17,32,1,12
1432,4,12,14,21,27,2,12
1433,1,5,11,12,14,4,9
1434,2,4,7,17,18,1,4
1435,2,3,9,19,26,5,7
1436,2,4,12,13,15,3,9
1437,3,7,9,11,15,3,12
1438,1,4,7,15,17,1,10
1439,3,4,23,28,35,8,11
1440,2,3,12,15,26,11,12
1441,1,11,21,23,26,4,9
1442,3,4,5,7,17,4,12
1443,1,3,5,6,10,4,8
1444,3,8,9,20,25,11,12
1445,1,3,7,8,14,1,2
1446,1,7,12,13,16,6,8
1447,2,6,9,14,17,6,8
1448,11,23,25,34,35,10,11
1449,1,17,23,24,26,8,11
1450,3,4,10,13,17,10,12
1451,5,8,16,25,31,1,12
1452,4,14,22,24,25,1,11
1453,3,6,12,13,14,3,9
1454,1,8,12,14,17,3,7
1455,3,4,7,13,29,3,6
1456,2,4,5,7,9,5,9
1457,2,5,7,8,26,8,11
1458,1,7,9,11,16,7,11
1459,3,4,6,8,20,7,9
1460,4,7,19,23,33,6,9
1461,7,15,17,20,28,5,7
1462,8,10,18,32,35,8,11
1463,5,6,8,18,33,3,7
1464,2,3,5,7,8,3,9
1465,2,5,9,24,33,8,9
1466,9,16,23,24,28,1,3
1467,2,5,6,11,14,6,7
1468,5,6,7,11,12,5,8
1469,3,4,5,23,24,1,12
1470,12,16,18,23,24,3,7
1471,1,4,5,15,34,1,10
1472,2,3,6,8,16,2,12
1473,9,18,20,31,33,1,12
1474,3,4,11,31,32,2,12
1475,12,14,18,28,30,7,12
1476,12,14,15,23,24,10,12
1477,2,16,18,30,33,10,11
1478,9,11,12,14,19,1,4
1479,4,6,8,14,32,3,7
1480,4,5,10,12,16,8,9
1481,2,4,8,12,23,4,5
1482,4,7,12,16,23,9,11
1483,5,6,7,8,22,2,3
1484,2,5,6,12,14,1,2
1485,2,5,8,14,21,3,8
1486,1,2,3,8,13,3,5
1487,4,8,12,20,31,3,11
1488,4,5,6,8,9,1,2
1489,1,2,4,5,25,8,11
1490,2,7,8,10,18,8,10
1491,10,11,12,18,22,11,12
1492,2,8,12,16,29,1,5
1493,4,5,6,13,18,4,7
1494,3,13,23,24,33,2,3
1495,1,9,13,22,34,1,6
1496,2,7,8,9,18,5,8
1497,8,9,14,15,33,2,3
1498,7,9,10,14,15,7,12
1499,2,3,5,9,19,4,7
1500,2,3,5,10,23,5,8
1501,5,7,9,10,25,1,11
1502,3,4,5,7,9,6,8
1503,4,5,6,7,9,3,8
1504,2,7,9,23,30,6,9
1505,1,3,7,16,17,7,9
1506,3,6,7,9,18,2,12
1507,3,5,8,9,13,8,11
1508,5,7,8,9,10,3,8
1509,4,6,7,9,16,5,6
1510,6,7,9,15,22,3,12
1511,3,5,9,18,22,8,10
1512,3,4,5,18,29,7,12
1513,3,9,14,27,35,9,11
1514,7,12,16,26,30,4,12
1515,2,4,6,7,9,3,11
1516,3,7,8,20,32,3,7
1517,3,13,14,22,32,3,9
1518,2,12,14,15,26,1,4
1519,2,9,24,28,31,7,12
1520,6,13,15,18,24,5,6
1521,5,6,7,9,11,3,8
1522,4,5,6,7,11,10,12
1523,3,4,5,7,11,5,6
1524,3,9,17,29,31,3,6
1525,1,3,11,14,16,5,12
1526,4,6,12,16,30,8,12
1527,1,10,14,15,16,6,9
1528,3,7,9,10,21,4,11
1529,6,8,10,24,26,6,12
1530,4,9,10,16,35,5,6
1531,3,5,10,18,24,8,11
1532,5,6,10,15,29,8,9
1533,10,11,23,29,32,2,7
1534,3,9,13,16,24,5,6
1535,1,9,10,19,27,7,11
1536,10,14,17,22,25,2,9
1537,10,12,13,22,31,5,6
1538,6,14,22,28,29,9,11
1539,1,3,23,25,33,6,9
1540,5,11,16,19,21,5,8
1541,5,7,10,14,15,1,12
1542,14,15,17,19,32,7,9
1543,6,20,22,25,34,1,12
1544,2,11,16,28,35,6,12
1545,4,7,10,12,17,6,10
1546,4,6,7,17,18,1,7
1547,2,5,7,11,14,5,9
1548,4,5,7,8,31,3,5
1549,1,5,14,15,33,8,11
1550,1,4,5,17,23,3,4
1551,1,4,5,14,35,1,2
1552,1,5,12,14,24,5,6
1553,2,5,14,23,26,8,9
1554,2,6,7,14,23,8,9
1555,2,3,5,25,29,6,10
1556,1,3,5,25,27,2,8
1557,3,8,19,30,33,8,9
1558,3,5,11,14,15,1,3
1559,6,9,13,14,26,5,9
1560,4,5,7,15,31,8,10
1561,3,7,8,12,29,1,4
1562,7,17,18,23,29,9,11
1563,2,3,9,18,19,4,10
1564,4,5,6,7,9,1,3
1565,4,6,12,19,32,10,11
1566,3,7,8,23,25,3,9
1567,1,8,11,20,23,4,7
1568,4,5,6,10,15,8,9
1569,5,6,7,20,23,2,6
1570,2,3,8,12,16,1,5
1571,2,4,6,24,29,7,9
1572,4,5,7,15,35,1,2
1573,1,4,12,13,34,9,11
1574,2,5,13,18,28,11,12
1575,5,9,18,20,21,8,10
1576,1,2,3,7,26,5,7
1577,3,4,5,8,17,3,5
1578,3,5,6,16,22,8,10
1579,3,9,11,16,19,5,8
1580,2,4,9,10,19,7,11
1581,8,9,10,12,30,4,5
1582,4,5,9,14,22,2,5
1583,3,7,9,26,32,3,8
1584,1,2,10,15,22,6,10
1585,1,2,3,5,9,4,7
1586,1,3,7,18,22,8,12
1587,3,5,8,9,26,10,12
1588,3,4,5,21,28,2,11
1589,5,9,14,21,33,1,2
1590,11,14,16,22,23,1,12
1591,4,11,12,14,18,11,12
1592,4,6,7,25,32,3,7
1593,2,6,8,9,11,9,12
1594,4,5,7,27,35,1,10
1595,1,4,15,17,35,5,7
1596,4,6,9,10,13,1,11
1597,1,3,4,5,9,8,10
1598,1,4,5,9,16,1,8
1599,5,8,9,10,20,7,12
1600,5,8,9,14,31,7,10
1601,1,9,12,23,27,3,8
1602,4,5,8,14,23,3,6
1603,4,9,11,12,18,4,6
1604,5,7,12,24,31,2,4
1605,4,5,6,12,34,11,12
1606,1,5,7,9,31,7,9
1607,7,10,11,31,35,5,6
1608,3,5,24,27,35,3,8
1609,1,3,9,10,30,2,3
1610,2,3,15,25,33,1,11
1611,1,3,4,5,14,2,9
1612,3,7,8,12,15,1,3
1613,2,5,9,15,32,1,10
1614,8,9,12,13,20,2,8
1615,3,6,7,14,31,4,9
1616,6,7,12,14,28,2,12
1617,1,3,5,6,23,11,12
1618,3,6,7,8,9,2,5
1619,4,5,6,25,27,2,8
1620,3,7,15,22,34,3,12
1621,2,6,14,16,34,10,11
1622,2,6,9,25,34,8,9
1623,5,14,30,32,35,7,12
1624,1,2,3,11,12,2,12
1625,1,6,7,12,29,3,5
1626,6,8,14,17,20,7,9
1627,3,4,23,24,26,8,11
1628,2,5,6,11,14,3,9
1629,6,16,19,24,25,7,9
1630,6,10,11,12,15,3,9
1631,6,7,11,12,22,2,12
1632,3,6,8,12,17,4,6
1633,1,9,12,14,16,2,5
1634,4,8,12,14,21,5,12
1635,4,12,14,18,20,2,11
1636,3,4,5,20,21,4,9
1637,1,5,21,25,27,1,8
1638,4,6,8,21,29,10,12
1639,1,3,5,10,11,3,4
1640,1,10,13,14,21,6,9
1641,1,8,14,22,28,2,10
1642,1,2,5,8,32,2,3
1643,1,4,5,15,28,5,9
1644,6,7,9,16,24,3,5
1645,2,12,18,20,26,10,11
1646,4,10,12,16,29,2,12
1647,1,16,18,31,32,11,12
1648,3,5,11,14,33,1,3
1649,3,12,16,18,23,3,8
1650,4,9,14,22,24,1,11
1651,2,3,5,15,19,4,7
1652,2,5,12,13,27,1,4
1653,2,5,6,13,22,3,9
1654,4,5,8,21,25,1,5
1655,2,5,6,8,12,6,7
1656,5,11,24,25,33,1,10
1657,14,16,19,24,34,5,8
1658,5,6,7,11,20,10,12
1659,5,9,10,18,22,8,10
1660,4,8,19,21,32,7,9
1661,7,14,15,17,18,1,7
1662,2,3,6,9,15,6,8
1663,2,3,4,25,30,5,8
1664,4,5,14,30,33,7,12
1665,8,12,14,18,20,7,8
1666,2,3,4,7,12,3,8
1667,1,3,5,7,9,7,9
1668,4,5,9,15,26,2,8
1669,3,18,20,31,34,11,12
1670,2,12,14,21,34,2,12
1671,5,9,13,24,33,8,9
1672,1,3,5,7,9,6,9
1673,2,5,7,8,34,1,2
1674,4,5,6,7,8,7,12
1675,11,19,21,26,35,1,11
1676,3,4,7,12,16,5,7
1677,1,4,5,23,35,6,9
1678,1,4,5,9,12,9,12
1679,1,3,4,5,7,3,9
1680,7,8,10,22,23,9,10
1681,2,8,9,10,11,3,11
1682,9,18,20,26,28,8,9
1683,1,11,21,33,35,1,12
1684,2,5,8,10,18,1,8
1685,3,4,5,11,23,1,4
1686,6,8,10,15,20,3,7
1687,8,9,10,11,26,4,11
1688,3,4,9,14,35,1,2
1689,2,4,7,8,14,3,9
1690,1,6,20,22,23,2,5
1691,6,9,17,27,29,4,6
1692,3,10,13,15,16,1,10
1693,3,9,13,15,19,1,12
1694,3,4,7,11,16,8,10
1695,3,4,5,11,17,2,5
1696,2,4,7,8,12,1,4
1697,2,4,7,8,10,3,10
1698,3,4,5,22,35,6,11
1699,4,5,7,22,33,6,8
1700,7,11,15,23,29,9,11
